label,phase,stage,sim,e_y_nm,nx,ny,nz,nm,seed,nodes,walltime,qos,status,slurm_id,L_rate
P4b_ny_mid_ey16_s4,P4b,B_ny,ny_mid,16,8192,256,128,100000,4,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey16_s5,P4b,B_ny,ny_mid,16,8192,256,128,100000,5,1,00:30:00,overrun,pending,,
P4b_ny_hi_ey16_s1,P4b,B_ny,ny_hi,16,8192,512,128,200000,1,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey16_s2,P4b,B_ny,ny_hi,16,8192,512,128,200000,2,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey16_s3,P4b,B_ny,ny_hi,16,8192,512,128,200000,3,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey16_s4,P4b,B_ny,ny_hi,16,8192,512,128,200000,4,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey16_s5,P4b,B_ny,ny_hi,16,8192,512,128,200000,5,2,00:36:00,overrun,pending,,
P4b_ny_lo_ey20_s1,P4b,B_ny,ny_lo,20,8192,128,128,25000,1,1,00:30:00,overrun,pending,,
P4b_ny_lo_ey20_s2,P4b,B_ny,ny_lo,20,8192,128,128,25000,2,1,00:30:00,overrun,pending,,
P4b_ny_lo_ey20_s3,P4b,B_ny,ny_lo,20,8192,128,128,25000,3,1,00:30:00,overrun,pending,,
P4b_ny_lo_ey20_s4,P4b,B_ny,ny_lo,20,8192,128,128,25000,4,1,00:30:00,overrun,pending,,
P4b_ny_lo_ey20_s5,P4b,B_ny,ny_lo,20,8192,128,128,25000,5,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey20_s1,P4b,B_ny,ny_mid,20,8192,256,128,50000,1,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey20_s2,P4b,B_ny,ny_mid,20,8192,256,128,50000,2,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey20_s3,P4b,B_ny,ny_mid,20,8192,256,128,50000,3,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey20_s4,P4b,B_ny,ny_mid,20,8192,256,128,50000,4,1,00:30:00,overrun,pending,,
P4b_ny_mid_ey20_s5,P4b,B_ny,ny_mid,20,8192,256,128,50000,5,1,00:30:00,overrun,pending,,
P4b_ny_hi_ey20_s1,P4b,B_ny,ny_hi,20,8192,512,128,100000,1,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey20_s2,P4b,B_ny,ny_hi,20,8192,512,128,100000,2,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey20_s3,P4b,B_ny,ny_hi,20,8192,512,128,100000,3,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey20_s4,P4b,B_ny,ny_hi,20,8192,512,128,100000,4,2,00:36:00,overrun,pending,,
P4b_ny_hi_ey20_s5,P4b,B_ny,ny_hi,20,8192,512,128,100000,5,2,00:36:00,overrun,pending,,
P4c_truth_y_ey0p5_s1,P4c,truth_y,truth_y,0.5,8192,2048,128,40000000,1,8,01:36:00,overrun,pending,,
P4c_truth_y_ey1_s1,P4c,truth_y,truth_y,1,8192,2048,128,20000000,1,8,01:34:00,overrun,pending,,
P4c_ny_lo_ey0p5_s1,P4c,B_ny,ny_lo,0.5,8192,256,128,5000000,1,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey0p5_s2,P4c,B_ny,ny_lo,0.5,8192,256,128,5000000,2,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey0p5_s3,P4c,B_ny,ny_lo,0.5,8192,256,128,5000000,3,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey0p5_s4,P4c,B_ny,ny_lo,0.5,8192,256,128,5000000,4,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey0p5_s5,P4c,B_ny,ny_lo,0.5,8192,256,128,5000000,5,1,00:30:00,overrun,pending,,
P4c_ny_mid_ey0p5_s1,P4c,B_ny,ny_mid,0.5,8192,512,128,10000000,1,2,00:42:00,overrun,pending,,
P4c_ny_mid_ey0p5_s2,P4c,B_ny,ny_mid,0.5,8192,512,128,10000000,2,2,00:42:00,overrun,pending,,
P4c_ny_mid_ey0p5_s3,P4c,B_ny,ny_mid,0.5,8192,512,128,10000000,3,2,00:42:00,overrun,pending,,
P4c_ny_mid_ey0p5_s4,P4c,B_ny,ny_mid,0.5,8192,512,128,10000000,4,2,00:42:00,overrun,pending,,
P4c_ny_mid_ey0p5_s5,P4c,B_ny,ny_mid,0.5,8192,512,128,10000000,5,2,00:42:00,overrun,pending,,
P4c_ny_hi_ey0p5_s1,P4c,B_ny,ny_hi,0.5,8192,1024,128,20000000,1,4,01:03:00,overrun,pending,,
P4c_ny_hi_ey0p5_s2,P4c,B_ny,ny_hi,0.5,8192,1024,128,20000000,2,4,01:03:00,overrun,pending,,
P4c_ny_hi_ey0p5_s3,P4c,B_ny,ny_hi,0.5,8192,1024,128,20000000,3,4,01:03:00,overrun,pending,,
P4c_ny_hi_ey0p5_s4,P4c,B_ny,ny_hi,0.5,8192,1024,128,20000000,4,4,01:03:00,overrun,pending,,
P4c_ny_hi_ey0p5_s5,P4c,B_ny,ny_hi,0.5,8192,1024,128,20000000,5,4,01:03:00,overrun,pending,,
P4c_ny_lo_ey1_s1,P4c,B_ny,ny_lo,1,8192,256,128,2500000,1,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey1_s2,P4c,B_ny,ny_lo,1,8192,256,128,2500000,2,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey1_s3,P4c,B_ny,ny_lo,1,8192,256,128,2500000,3,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey1_s4,P4c,B_ny,ny_lo,1,8192,256,128,2500000,4,1,00:30:00,overrun,pending,,
P4c_ny_lo_ey1_s5,P4c,B_ny,ny_lo,1,8192,256,128,2500000,5,1,00:30:00,overrun,pending,,
P4c_ny_mid_ey1_s1,P4c,B_ny,ny_mid,1,8192,512,128,5000000,1,2,00:39:00,overrun,pending,,
P4c_ny_mid_ey1_s2,P4c,B_ny,ny_mid,1,8192,512,128,5000000,2,2,00:39:00,overrun,pending,,
P4c_ny_mid_ey1_s3,P4c,B_ny,ny_mid,1,8192,512,128,5000000,3,2,00:39:00,overrun,pending,,
P4c_ny_mid_ey1_s4,P4c,B_ny,ny_mid,1,8192,512,128,5000000,4,2,00:39:00,overrun,pending,,
P4c_ny_mid_ey1_s5,P4c,B_ny,ny_mid,1,8192,512,128,5000000,5,2,00:39:00,overrun,pending,,
P4c_ny_hi_ey1_s1,P4c,B_ny,ny_hi,1,8192,1024,128,10000000,1,4,01:00:00,overrun,pending,,
P4c_ny_hi_ey1_s2,P4c,B_ny,ny_hi,1,8192,1024,128,10000000,2,4,01:00:00,overrun,pending,,
P4c_ny_hi_ey1_s3,P4c,B_ny,ny_hi,1,8192,1024,128,10000000,3,4,01:00:00,overrun,pending,,
P4c_ny_hi_ey1_s4,P4c,B_ny,ny_hi,1,8192,1024,128,10000000,4,4,01:00:00,overrun,pending,,
P4c_ny_hi_ey1_s5,P4c,B_ny,ny_hi,1,8192,1024,128,10000000,5,4,01:00:00,overrun,pending,,
P5_truth_all_ey2_s1,P5,truth_all,truth_all,2,16384,1024,256,10000000,1,16,03:30:00,overrun,pending,,
P5_truth_all_ey4_s1,P5,truth_all,truth_all,4,16384,1024,256,2500000,1,16,03:29:00,overrun,pending,,
P5_truth_all_ey12_s1,P5,truth_all,truth_all,12,16384,1024,256,500000,1,16,03:29:00,overrun,pending,,
P5_truth_all_ey16_s1,P5,truth_all,truth_all,16,16384,1024,256,500000,1,16,03:29:00,overrun,pending,,
P5_truth_all_ey20_s1,P5,truth_all,truth_all,20,16384,1024,256,250000,1,16,03:29:00,overrun,pending,,
P5gated_truth_all_ey0p5_s1,P5-gated,truth_all,truth_all,0.5,16384,2048,256,50000000,1,32,04:51:00,regular,pending,,
P5gated_truth_all_ey1_s1,P5-gated,truth_all,truth_all,1,16384,2048,256,25000000,1,32,04:50:00,regular,pending,,
P3_nm_250k_ey1_s1,P3,A_nm,nm_250k,1,8192,512,128,250000,1,2,00:30:00,regular,check,56648365,
P3_nm_500k_ey1_s1,P3,A_nm,nm_500k,1,8192,512,128,500000,1,2,00:30:00,regular,check,56648366,
P3_nm_1M_ey1_s1,P3,A_nm,nm_1M,1,8192,512,128,1000000,1,2,00:30:00,regular,check,56648367,
P3_nm_500k_ey0p5_s1,P3,A_nm,nm_500k,0.5,8192,512,128,500000,1,2,00:30:00,regular,check,56648370,
P3_nm_1M_ey0p5_s1,P3,A_nm,nm_1M,0.5,8192,512,128,1000000,1,2,00:30:00,regular,check,56648371,
P3_nm_2p5M_ey0p5_s1,P3,A_nm,nm_2p5M,0.5,8192,512,128,2500000,1,2,00:30:00,regular,check,56648375,
P1_nm_500k_ey12_s1,P1,A_nm,nm_500k,12,8192,256,128,500000,1,1,00:30:00,regular,done,56688328,2.312322
P2_nm_500k_ey16_s1,P2,A_nm,nm_500k,16,8192,256,128,500000,1,1,00:30:00,regular,done,56688329,1.905127
P2_nm_250k_ey20_s1,P2,A_nm,nm_250k,20,8192,256,128,250000,1,1,00:30:00,regular,done,56688330,1.678846
PA_truth_m10M_ey4_s1,PA,truth_m,truth_m10M,4,8192,256,128,10000000,1,1,00:30:00,regular,done,56737055,4.242180
PA_truth_m10M_ey8_s1,PA,truth_m,truth_m10M,8,8192,256,128,10000000,1,1,00:30:00,regular,done,56737056,2.714746
PA_truth_m10M_ey12_s1,PA,truth_m,truth_m10M,12,8192,256,128,10000000,1,1,00:30:00,regular,done,56737057,2.081608
PA_truth_m10M_ey16_s1,PA,truth_m,truth_m10M,16,8192,256,128,10000000,1,1,00:30:00,regular,done,56737058,1.722474
PA_truth_m10M_ey20_s1,PA,truth_m,truth_m10M,20,8192,256,128,10000000,1,1,00:30:00,regular,done,56737059,1.487456
PV_init_on_ey2_s1,PV,valid,init_on,2,8192,512,128,1000000,1,2,00:30:00,regular,check,56738689,
PV_init_off_ey2_s1,PV,valid,init_off,2,8192,512,128,1000000,1,2,00:30:00,regular,check,56738690,
PA_truth_m100M_ey2_s1,PA,truth_m,truth_m100M,2,8192,512,128,100000000,1,4,00:45:00,regular,check,56875366,
PA_truth_m100M_ey4_s1,PA,truth_m,truth_m100M,4,8192,256,128,100000000,1,2,01:30:00,regular,done,56875367,3.888158
PA_truth_m100M_ey8_s1,PA,truth_m,truth_m100M,8,8192,256,128,100000000,1,2,01:30:00,regular,done,56875368,2.508872
OV_base512_ey8_s1,OV,baseline,base512,8,512,512,256,250000,1,1,00:30:00,regular,done,56953755,2.324218
OV_nx1024_ey8_s1,OV,nx_scan,nx1024,8,1024,512,256,500000,1,1,00:30:00,regular,done,56953756,2.311115
OV_nx2048_ey8_s1,OV,nx_scan,nx2048,8,2048,512,256,1000000,1,1,00:30:00,regular,done,56953757,2.368927
OV_nx4096_ey8_s1,OV,nx_scan,nx4096,8,4096,512,256,2000000,1,2,00:45:00,regular,done,57021842,2.711163
OV_nx8192_ey8_s1,OV,nx_scan,nx8192,8,8192,512,256,4000000,1,4,01:00:00,regular,done,57023758,2.886341
OV_nx16384_ey8_s1,OV,nx_scan,nx16384,8,16384,512,256,8000000,1,8,02:00:00,regular,cancelled,57041100,
OV_ny128_ey8_s1,OV,ny_scan,ny128,8,512,128,256,62500,1,1,00:30:00,regular,done,56953761,2.152916
OV_ny256_ey8_s1,OV,ny_scan,ny256,8,512,256,256,125000,1,1,00:30:00,regular,done,56953762,2.255987
OV_ny1024_ey8_s1,OV,ny_scan,ny1024,8,512,1024,256,500000,1,1,00:30:00,regular,done,56953763,2.336117
OV_ny2048_ey8_s1,OV,ny_scan,ny2048,8,512,2048,256,1000000,1,1,00:30:00,regular,done,56953764,2.354655
OV_ny4096_ey8_s1,OV,ny_scan,ny4096,8,512,4096,256,2000000,1,2,00:45:00,regular,done,57023760,2.361107
OV_nz128_ey8_s1,OV,nz_scan,nz128,8,512,512,128,125000,1,1,00:30:00,regular,done,56953766,2.329830
OV_nz512_ey8_s1,OV,nz_scan,nz512,8,512,512,512,500000,1,1,00:30:00,regular,done,56953767,2.310925
OV_ny8192_ey8_s1,OV,ny_scan,ny8192,8,512,8192,256,4000000,1,4,01:00:00,regular,done,57023761,2.386455
OV_nz1024_ey8_s1,OV,nz_scan,nz1024,8,512,512,1024,1000000,1,1,02:00:00,regular,done,57011069,2.325726
OV_ny128_ey8_s2,OV,ny_scan,ny128,8,512,128,256,62500,2,1,00:30:00,regular,done,57085977,2.185006
OV_ny128_ey8_s3,OV,ny_scan,ny128,8,512,128,256,62500,3,1,00:30:00,regular,done,57085978,2.179731
OV_ny128_ey8_s4,OV,ny_scan,ny128,8,512,128,256,62500,4,1,00:30:00,regular,done,57085979,2.147866
OV_ny128_ey8_s5,OV,ny_scan,ny128,8,512,128,256,62500,5,1,00:30:00,regular,done,57085980,2.224264
OV_ny256_ey8_s2,OV,ny_scan,ny256,8,512,256,256,125000,2,1,00:30:00,regular,done,57085981,2.219081
OV_ny256_ey8_s3,OV,ny_scan,ny256,8,512,256,256,125000,3,1,00:30:00,regular,done,57085982,2.258634
OV_ny256_ey8_s4,OV,ny_scan,ny256,8,512,256,256,125000,4,1,00:30:00,regular,done,57085983,2.244635
OV_ny256_ey8_s5,OV,ny_scan,ny256,8,512,256,256,125000,5,1,00:30:00,regular,done,57085984,2.187476
OV_base512_ey8_s2,OV,baseline,base512,8,512,512,256,250000,2,1,00:30:00,regular,cancelled,57085985,
OV_base512_ey8_s3,OV,baseline,base512,8,512,512,256,250000,3,1,00:30:00,regular,cancelled,57085986,
OV_base512_ey8_s4,OV,baseline,base512,8,512,512,256,250000,4,1,00:30:00,regular,cancelled,57085987,
OV_base512_ey8_s5,OV,baseline,base512,8,512,512,256,250000,5,1,00:30:00,regular,cancelled,57085990,
OV_ny1024_ey8_s2,OV,ny_scan,ny1024,8,512,1024,256,500000,2,1,00:30:00,regular,cancelled,57085991,
OV_ny1024_ey8_s3,OV,ny_scan,ny1024,8,512,1024,256,500000,3,1,00:30:00,regular,cancelled,57085992,
OV_ny1024_ey8_s4,OV,ny_scan,ny1024,8,512,1024,256,500000,4,1,00:30:00,regular,cancelled,57085993,
OV_ny1024_ey8_s5,OV,ny_scan,ny1024,8,512,1024,256,500000,5,1,00:30:00,regular,cancelled,57085994,
OV_ny2048_ey8_s2,OV,ny_scan,ny2048,8,512,2048,256,1000000,2,1,00:30:00,regular,cancelled,57085995,
OV_ny2048_ey8_s3,OV,ny_scan,ny2048,8,512,2048,256,1000000,3,1,00:30:00,regular,cancelled,57085996,
OV_ny2048_ey8_s4,OV,ny_scan,ny2048,8,512,2048,256,1000000,4,1,00:30:00,regular,cancelled,57085997,
OV_ny2048_ey8_s5,OV,ny_scan,ny2048,8,512,2048,256,1000000,5,1,00:30:00,regular,cancelled,57085998,
OV_ny4096_ey8_s2,OV,ny_scan,ny4096,8,512,4096,256,2000000,2,2,00:45:00,regular,cancelled,57085999,
OV_ny4096_ey8_s3,OV,ny_scan,ny4096,8,512,4096,256,2000000,3,2,00:45:00,regular,cancelled,57086000,
OV_ny4096_ey8_s4,OV,ny_scan,ny4096,8,512,4096,256,2000000,4,2,00:45:00,regular,cancelled,57086001,
OV_ny4096_ey8_s5,OV,ny_scan,ny4096,8,512,4096,256,2000000,5,2,00:45:00,regular,cancelled,57086002,
P0_nm_1e9_ey8_s1,P0,A_nm,nm_1e9,8,8192,256,128,1000000000,1,16,01:00:00,regular,cancelled,57089202,
P1_nm_1e8_ey12_s1,P1,A_nm,nm_1e8,12,8192,256,128,100000000,1,4,00:30:00,regular,done,57089203,1.940588
P2_nm_1e8_ey16_s1,P2,A_nm,nm_1e8,16,8192,256,128,100000000,1,4,00:30:00,regular,done,57089204,1.618964
P2_nm_1e8_ey20_s1,P2,A_nm,nm_1e8,20,8192,256,128,100000000,1,4,00:30:00,regular,done,57089205,1.407833
P1_nm_1e9_ey12_s1,P1,A_nm,nm_1e9,12,8192,256,128,1000000000,1,16,01:00:00,regular,cancelled,57102755,
P2_nm_1e9_ey16_s1,P2,A_nm,nm_1e9,16,8192,256,128,1000000000,1,16,01:00:00,regular,cancelled,57126332,
P2_nm_1e9_ey20_s1,P2,A_nm,nm_1e9,20,8192,256,128,1000000000,1,16,01:00:00,regular,cancelled,57126333,
P2_nm_1e8_ey2_s1,P2,A_nm,nm_1e8,2,8192,256,128,100000000,1,4,00:30:00,regular,done,57126334,5.989448
P3_nm_1e8_ey1_s1,P3,A_nm,nm_1e8,1,8192,512,128,100000000,1,4,00:45:00,regular,done,57126335,9.186864
P3_nm_1e8_ey0p5_s1,P3,A_nm,nm_1e8,0.5,8192,512,128,100000000,1,4,00:45:00,regular,done,57126336,13.553029
PX_nx512_nm1e5_ey8_s1,PX,nxtest,nx512_nm1e5,8,512,256,128,100000,1,1,00:30:00,regular,done,57127150,2.302327
PX_nx512_nm1e5_ey8_s2,PX,nxtest,nx512_nm1e5,8,512,256,128,100000,2,1,00:30:00,regular,done,57127151,2.290284
PX_nx512_nm1e5_ey8_s3,PX,nxtest,nx512_nm1e5,8,512,256,128,100000,3,1,00:30:00,regular,done,57127152,2.307763
PX_nx512_nm1e6_ey8_s1,PX,nxtest,nx512_nm1e6,8,512,256,128,1000000,1,1,00:30:00,regular,done,57127153,2.344272
PX_nx512_nm1e6_ey8_s2,PX,nxtest,nx512_nm1e6,8,512,256,128,1000000,2,1,00:30:00,regular,done,57127154,2.340903
PX_nx512_nm1e6_ey8_s3,PX,nxtest,nx512_nm1e6,8,512,256,128,1000000,3,1,00:30:00,regular,done,57127155,2.338567
PX_nx512_nm1e7_ey8_s1,PX,nxtest,nx512_nm1e7,8,512,256,128,10000000,1,1,00:30:00,regular,done,57127156,2.349136
PX_nx512_nm1e7_ey8_s2,PX,nxtest,nx512_nm1e7,8,512,256,128,10000000,2,1,00:30:00,regular,done,57127157,2.346822
PX_nx512_nm1e7_ey8_s3,PX,nxtest,nx512_nm1e7,8,512,256,128,10000000,3,1,00:30:00,regular,done,57127158,2.347953
PX_nx512_nm1e8_ey8_s1,PX,nxtest,nx512_nm1e8,8,512,256,128,100000000,1,2,00:30:00,regular,done,57127159,2.347994
PX_nx1024_nm1e6_ey8_s1,PX,nxtest,nx1024_nm1e6,8,1024,256,128,1000000,1,1,00:30:00,regular,done,57127160,2.342114
PX_nx1024_nm1e7_ey8_s1,PX,nxtest,nx1024_nm1e7,8,1024,256,128,10000000,1,1,00:30:00,regular,done,57127161,2.354866
PX_nx1024_nm1e8_ey8_s1,PX,nxtest,nx1024_nm1e8,8,1024,256,128,100000000,1,2,00:30:00,regular,done,57127162,2.353940
PX_nx2048_nm1e6_ey8_s1,PX,nxtest,nx2048_nm1e6,8,2048,256,128,1000000,1,1,00:30:00,regular,done,57127163,2.413805
PX_nx2048_nm1e7_ey8_s1,PX,nxtest,nx2048_nm1e7,8,2048,256,128,10000000,1,1,00:30:00,regular,done,57127164,2.384756
PX_nx2048_nm1e8_ey8_s1,PX,nxtest,nx2048_nm1e8,8,2048,256,128,100000000,1,2,00:30:00,regular,done,57127165,2.358843
PX_nx4096_nm1e6_ey8_s1,PX,nxtest,nx4096_nm1e6,8,4096,256,128,1000000,1,1,00:30:00,regular,done,57161661,2.705623
PX_nx4096_nm1e7_ey8_s1,PX,nxtest,nx4096_nm1e7,8,4096,256,128,10000000,1,1,00:30:00,regular,done,57161662,2.537947
PX_nx4096_nm1e8_ey8_s1,PX,nxtest,nx4096_nm1e8,8,4096,256,128,100000000,1,2,00:30:00,regular,done,57161663,2.402692
PX_nx64_nm1e5_ey8_s1,PX,nxtest,nx64_nm1e5,8,64,256,128,100000,1,1,00:30:00,regular,done,57161664,2.194585
PX_nx64_nm1e6_ey8_s1,PX,nxtest,nx64_nm1e6,8,64,256,128,1000000,1,1,00:30:00,regular,done,57161665,2.212809
PX_nx64_nm1e7_ey8_s1,PX,nxtest,nx64_nm1e7,8,64,256,128,10000000,1,1,00:30:00,regular,done,57161667,2.213313
PX_nx64_nm1e8_ey8_s1,PX,nxtest,nx64_nm1e8,8,64,256,128,100000000,1,2,00:30:00,regular,done,57161668,2.211838
PX_nx128_nm1e5_ey8_s1,PX,nxtest,nx128_nm1e5,8,128,256,128,100000,1,1,00:30:00,regular,done,57161669,2.269871
PX_nx128_nm1e6_ey8_s1,PX,nxtest,nx128_nm1e6,8,128,256,128,1000000,1,1,00:30:00,regular,done,57161670,2.302209
PX_nx128_nm1e7_ey8_s1,PX,nxtest,nx128_nm1e7,8,128,256,128,10000000,1,1,00:30:00,regular,done,57161671,2.301490
PX_nx128_nm1e8_ey8_s1,PX,nxtest,nx128_nm1e8,8,128,256,128,100000000,1,2,00:30:00,regular,done,57161672,2.299800
PX_nx256_nm1e5_ey8_s1,PX,nxtest,nx256_nm1e5,8,256,256,128,100000,1,1,00:30:00,regular,done,57161673,2.296272
PX_nx256_nm1e6_ey8_s1,PX,nxtest,nx256_nm1e6,8,256,256,128,1000000,1,1,00:30:00,regular,done,57161674,2.336398
PX_nx256_nm1e7_ey8_s1,PX,nxtest,nx256_nm1e7,8,256,256,128,10000000,1,1,00:30:00,regular,done,57161675,2.336005
PX_nx256_nm1e8_ey8_s1,PX,nxtest,nx256_nm1e8,8,256,256,128,100000000,1,2,00:30:00,regular,done,57161676,2.334482
PX_nx1024_nm1e5_ey8_s1,PX,nxtest,nx1024_nm1e5,8,1024,256,128,100000,1,1,00:30:00,regular,done,57161677,2.313720
PX_nx2048_nm1e5_ey8_s1,PX,nxtest,nx2048_nm1e5,8,2048,256,128,100000,1,1,00:30:00,regular,done,57161678,2.647224
P1_n512_nm1e5_ey12_s1,P1,A_nm,n512_nm1e5,12,512,256,128,100000,1,1,00:30:00,regular,done,57162272,1.827264
P1_n512_nm1e6_ey12_s1,P1,A_nm,n512_nm1e6,12,512,256,128,1000000,1,1,00:30:00,regular,done,57162273,1.849900
P1_n512_nm1e7_ey12_s1,P1,A_nm,n512_nm1e7,12,512,256,128,10000000,1,1,00:30:00,regular,done,57162275,1.852032
P1_n512_nm1e8_ey12_s1,P1,A_nm,n512_nm1e8,12,512,256,128,100000000,1,2,00:30:00,regular,done,57162276,1.850945
P2_n512_nm1e5_ey16_s1,P2,A_nm,n512_nm1e5,16,512,256,128,100000,1,1,00:30:00,regular,done,57162278,1.550174
P2_n512_nm1e6_ey16_s1,P2,A_nm,n512_nm1e6,16,512,256,128,1000000,1,1,00:30:00,regular,done,57162280,1.562181
P2_n512_nm1e7_ey16_s1,P2,A_nm,n512_nm1e7,16,512,256,128,10000000,1,1,00:30:00,regular,done,57162281,1.563770
P2_n512_nm1e8_ey16_s1,P2,A_nm,n512_nm1e8,16,512,256,128,100000000,1,2,00:30:00,regular,done,57162282,1.562937
P2_n512_nm1e5_ey20_s1,P2,A_nm,n512_nm1e5,20,512,256,128,100000,1,1,00:30:00,regular,done,57162283,1.363723
P2_n512_nm1e6_ey20_s1,P2,A_nm,n512_nm1e6,20,512,256,128,1000000,1,1,00:30:00,regular,done,57162284,1.370234
P2_n512_nm1e7_ey20_s1,P2,A_nm,n512_nm1e7,20,512,256,128,10000000,1,1,00:30:00,regular,done,57162285,1.371423
P2_n512_nm1e8_ey20_s1,P2,A_nm,n512_nm1e8,20,512,256,128,100000000,1,2,00:30:00,regular,done,57162286,1.370802
P0_n512_nm1e3_ey8_s1,P0,A_nm,n512_nm1e3,8,512,256,128,1000,1,1,00:30:00,regular,done,57162354,1.786760
P0_n512_nm1e4_ey8_s1,P0,A_nm,n512_nm1e4,8,512,256,128,10000,1,1,00:30:00,regular,done,57162356,2.097159
P1_n512_nm1e3_ey12_s1,P1,A_nm,n512_nm1e3,12,512,256,128,1000,1,1,00:30:00,regular,done,57162358,1.552501
P1_n512_nm1e4_ey12_s1,P1,A_nm,n512_nm1e4,12,512,256,128,10000,1,1,00:30:00,regular,done,57162359,1.726928
P2_n512_nm1e3_ey16_s1,P2,A_nm,n512_nm1e3,16,512,256,128,1000,1,1,00:30:00,regular,done,57162360,1.376936
P2_n512_nm1e4_ey16_s1,P2,A_nm,n512_nm1e4,16,512,256,128,10000,1,1,00:30:00,regular,done,57162361,1.492712
P2_n512_nm1e3_ey20_s1,P2,A_nm,n512_nm1e3,20,512,256,128,1000,1,1,00:30:00,regular,done,57162362,1.203771
P2_n512_nm1e4_ey20_s1,P2,A_nm,n512_nm1e4,20,512,256,128,10000,1,1,00:30:00,regular,done,57162363,1.317247
P1_n512_nm1e4_ey4_s1,P1,A_nm,n512_nm1e4,4,512,256,128,10000,1,1,00:30:00,regular,done,57174210,2.808140
P1_n512_nm1e5_ey4_s1,P1,A_nm,n512_nm1e5,4,512,256,128,100000,1,1,00:30:00,regular,done,57174211,3.401108
P1_n512_nm1e6_ey4_s1,P1,A_nm,n512_nm1e6,4,512,256,128,1000000,1,1,00:30:00,regular,done,57174212,3.494013
P1_n512_nm1e7_ey4_s1,P1,A_nm,n512_nm1e7,4,512,256,128,10000000,1,1,00:30:00,regular,done,57174213,3.519801
P1_n512_nm1e8_ey4_s1,P1,A_nm,n512_nm1e8,4,512,256,128,100000000,1,2,00:30:00,regular,done,57174214,3.520902
P2_n512_nm1e4_ey2_s1,P2,A_nm,n512_nm1e4,2,512,512,128,10000,1,1,00:30:00,regular,done,57174215,3.638034
P2_n512_nm1e5_ey2_s1,P2,A_nm,n512_nm1e5,2,512,512,128,100000,1,1,00:30:00,regular,done,57174216,5.090671
P2_n512_nm1e6_ey2_s1,P2,A_nm,n512_nm1e6,2,512,512,128,1000000,1,1,00:30:00,regular,done,57174217,5.274000
P2_n512_nm1e7_ey2_s1,P2,A_nm,n512_nm1e7,2,512,512,128,10000000,1,1,00:30:00,regular,done,57174219,5.322611
P2_n512_nm1e8_ey2_s1,P2,A_nm,n512_nm1e8,2,512,512,128,100000000,1,2,00:30:00,regular,done,57174220,5.324744
P3_n512_nm1e5_ey1_s1,P3,A_nm,n512_nm1e5,1,512,512,128,100000,1,1,00:30:00,regular,done,57174221,7.635147
P3_n512_nm1e6_ey1_s1,P3,A_nm,n512_nm1e6,1,512,512,128,1000000,1,1,00:30:00,regular,done,57174222,7.895432
P3_n512_nm1e7_ey1_s1,P3,A_nm,n512_nm1e7,1,512,512,128,10000000,1,1,00:30:00,regular,done,57174223,7.950636
P3_n512_nm1e8_ey1_s1,P3,A_nm,n512_nm1e8,1,512,512,128,100000000,1,2,00:45:00,regular,done,57174224,7.947917
P3_n512_nm1e5_ey0p5_s1,P3,A_nm,n512_nm1e5,0.5,512,512,128,100000,1,1,00:30:00,regular,done,57174225,11.469126
P3_n512_nm1e6_ey0p5_s1,P3,A_nm,n512_nm1e6,0.5,512,512,128,1000000,1,1,00:30:00,regular,done,57174226,11.761226
P3_n512_nm1e7_ey0p5_s1,P3,A_nm,n512_nm1e7,0.5,512,512,128,10000000,1,1,00:30:00,regular,done,57174227,11.782481
P3_n512_nm1e8_ey0p5_s1,P3,A_nm,n512_nm1e8,0.5,512,512,128,100000000,1,2,00:45:00,regular,done,57174228,11.780423
P1_n512_nm3e4_ey4_s1,P1,A_nm,n512_nm3e4,4,512,256,128,30000,1,1,00:30:00,regular,done,57190668,3.326475
P0_n512_nm3e4_ey8_s1,P0,A_nm,n512_nm3e4,8,512,256,128,30000,1,1,00:30:00,regular,done,57190669,2.260773
P1_n512_nm3e4_ey12_s1,P1,A_nm,n512_nm3e4,12,512,256,128,30000,1,1,00:30:00,regular,done,57190677,1.793137
P2_n512_nm3e4_ey16_s1,P2,A_nm,n512_nm3e4,16,512,256,128,30000,1,1,00:30:00,regular,done,57190678,1.526210
P2_n512_nm3e4_ey20_s1,P2,A_nm,n512_nm3e4,20,512,256,128,30000,1,1,00:30:00,regular,done,57190679,1.345441
