dataset,eps_y_nm,n_x,n_y,n_z,n_m,ny_req_raw,seed,lumi_ee,lumi_fine,emitt_x,beta_x,beta_y,sigma_z,offset_y,particles,integration_method,n_t,cut_x,cut_y,cut_z,source_dir,filename,lumi_ee_m2,lumi_fine_m2,f_rep,n_b
calibrated,12.0,512,128,64,56000,90.9,159302,1.7393048400000005e+34,1.70224572e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,1.0897899999999999e+34,1.0665699999999998e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,167029,1.7350594800000003e+34,1.6971704399999998e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,1.0871299999999998e+34,1.06339e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,167815,1.71676932e+34,1.6814498400000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,1.07567e+34,1.05354e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,286038,1.7254675200000002e+34,1.6886956799999998e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,1.08112e+34,1.05808e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,360177,1.75725984e+34,1.7167533600000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,1.10104e+34,1.0756599999999998e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,479728,1.6732464e+34,1.6397304e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,1.0484e+34,1.0274e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,527875,1.7279572800000002e+34,1.68855204e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,1.0826799999999998e+34,1.05799e+34,120.0,133.0
calibrated,12.0,512,128,64,56000,90.9,733579,1.75486584e+34,1.71828552e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_56000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.012_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,1.09954e+34,1.07662e+34,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,100805,1.530544848e+34,1.4994675360000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,9.58988e+33,9.39516e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,105469,1.52090022e+34,1.4916263879999998e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,9.52945e+33,9.34603e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,130471,1.525100892e+34,1.4953833720000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,9.55577e+33,9.36957e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,135135,1.5142624560000002e+34,1.484211372e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,9.48786e+33,9.29957e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,143455,1.5214141320000002e+34,1.4909927760000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,9.532669999999999e+33,9.34206e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,145992,1.5360702000000002e+34,1.5050806680000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,9.624499999999999e+33,9.430329999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,153768,1.50209136e+34,1.4727393240000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,9.411599999999999e+33,9.227689999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,159302,1.52821788e+34,1.4976050040000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,9.5753e+33,9.383489999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,167029,1.522028592e+34,1.491289632e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,9.53652e+33,9.343919999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,167815,1.516290972e+34,1.486776144e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,9.50057e+33,9.315639999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,286038,1.5241385040000003e+34,1.4944018320000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,9.54974e+33,9.363419999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,360177,1.5231553680000002e+34,1.49324154e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,9.54358e+33,9.35615e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,479728,1.510455996e+34,1.4812699440000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,9.46401e+33,9.281139999999999e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,527875,1.5275555400000004e+34,1.4970863040000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,9.571149999999999e+33,9.38024e+33,120.0,133.0
calibrated,16.0,512,128,64,250000,93.4,733579,1.529049396e+34,1.49905098e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_250000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.016_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,9.58051e+33,9.392549999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,100805,1.3361424720000002e+34,1.3103511120000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,8.371819999999999e+33,8.210219999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,105469,1.3196286600000002e+34,1.29592806e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,8.26835e+33,8.119849999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,130471,1.3022929080000003e+34,1.277799096e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,8.15973e+33,8.006259999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,135135,1.339166892e+34,1.312903116e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,8.39077e+33,8.22621e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,143455,1.3316210040000001e+34,1.3060451040000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,8.34349e+33,8.18324e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,145992,1.3510443240000002e+34,1.3241214000000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,8.46519e+33,8.296499999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,153768,1.328931744e+34,1.301938596e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,8.326639999999999e+33,8.15751e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,159302,1.335543972e+34,1.3094924640000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,8.36807e+33,8.20484e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,167029,1.3301862e+34,1.3046374320000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,8.3345e+33,8.174419999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,167815,1.3253407440000002e+34,1.3009794e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,8.30414e+33,8.151499999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,286038,1.3148550240000002e+34,1.2900867e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,8.23844e+33,8.08325e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,360177,1.3248300240000002e+34,1.2984992160000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,8.300939999999999e+33,8.135959999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,479728,1.3337851800000002e+34,1.3074384120000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,8.35705e+33,8.19197e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,527875,1.3308980160000003e+34,1.30332552e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,8.338959999999999e+33,8.166199999999999e+33,120.0,133.0
calibrated,20.0,512,128,64,80000,90.0,733579,1.3267149e+34,1.301946576e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_128_64_80000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.02_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,8.312749999999999e+33,8.15756e+33,120.0,133.0
nominal,0.5,512,512,25,100000,,100805,5.887388640000001e+34,5.845972440000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,3.68884e+34,3.6628899999999997e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,105469,6.799215360000001e+34,6.746132400000002e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,4.2601599999999995e+34,4.2269e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,130471,6.20409888e+34,6.16221984e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,3.88728e+34,3.8610399999999995e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,135135,6.31877148e+34,6.2641723200000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,3.95913e+34,3.9249199999999995e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,143455,6.518989680000001e+34,6.45562848e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,4.08458e+34,4.04488e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,145992,6.7741422000000005e+34,6.723421320000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,4.24445e+34,4.21267e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,153768,6.60303504e+34,6.54725484e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,4.1372399999999997e+34,4.1022899999999996e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,159302,6.043126319999999e+34,6.0067056e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,3.78642e+34,3.7636e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,167029,6.563597880000001e+34,6.505104480000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,4.1125299999999995e+34,4.0758799999999997e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,167815,6.210355200000001e+34,6.15213312e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,3.8912e+34,3.85472e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,286038,6.32113356e+34,6.27301416e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,3.96061e+34,3.9304599999999998e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,360177,5.961091920000001e+34,5.922085680000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,3.7350199999999997e+34,3.7105799999999995e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,479728,6.10894536e+34,6.06444888e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,3.8276599999999996e+34,3.7997799999999995e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,527875,5.8817388e+34,5.832151080000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,3.6853e+34,3.6542299999999997e+34,120.0,133.0
nominal,0.5,512,512,25,100000,,733579,5.93242776e+34,5.889335760000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,3.71706e+34,3.6900599999999995e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,100805,4.901954400000001e+34,4.863267359999999e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,3.0714e+34,3.04716e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,105469,5.20161936e+34,5.16507096e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,3.25916e+34,3.23626e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,130471,4.84591884e+34,4.80862032e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,3.0362899999999998e+34,3.0129199999999995e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,135135,5.04580188e+34,5.000395680000001e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,3.1615299999999997e+34,3.13308e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,143455,5.0099238e+34,4.97270508e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,3.13905e+34,3.11573e+34,120.0,133.0
nominal,1.0,512,512,25,100000,,145992,5.39805504e+34,5.3590647600000005e+34,0.9,12.0,0.12,100.0,0.0,0.624,2,6,20.0,20.0,3.5,output_nm,512_512_25_100000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,3.3822399999999995e+34,3.35781e+34,120.0,133.0
